date,is_weekend,is_major_holiday,is_signature_promo_day,is_thanksgiving_special,is_christmas_week_special,is_closed,is_summer_deal_active,is_grad_season,is_major_sporting_event_window,is_special_day,day_of_week,month,weather,covers,avg_check,sales,labor_cost_pct,is_pos_outage
2025-12-16,False,False,False,False,False,False,False,False,False,False,Tuesday,12,clear,243.0,32.2,7823.64,0.2646,False
2025-12-17,False,False,False,False,False,False,False,False,False,False,Wednesday,12,clear,223.0,24.51,5465.03,0.2706,False
2025-12-18,False,False,False,False,True,False,False,False,False,True,Thursday,12,clear,696.0,29.85,20762.83,0.2489,False
2025-12-19,False,False,False,False,True,False,False,False,False,True,Friday,12,clear,794.0,28.45,22593.85,0.2505,False
2025-12-20,True,False,False,False,True,False,False,False,False,True,Saturday,12,rain,751.0,29.81,22396.37,0.2537,False
2025-12-21,True,False,False,False,True,False,False,False,False,True,Sunday,12,rain,782.0,30.67,23992.16,0.273,False
2025-12-22,False,False,False,False,True,False,False,False,False,True,Monday,12,rain,724.0,33.88,24543.09,0.2372,False
2025-12-23,False,False,False,False,True,False,False,False,False,True,Tuesday,12,clear,786.0,30.09,23655.7,0.2547,False
2025-12-24,False,False,False,False,False,False,False,False,False,False,Wednesday,12,clear,229.0,21.31,4878.86,0.2944,False
2025-12-25,False,False,False,False,False,True,False,False,False,False,Thursday,12,rain,0.0,0.0,0.0,,False
2025-12-26,False,False,False,False,False,False,False,False,False,False,Friday,12,clear,220.0,28.75,6326.03,0.2657,False
2025-12-27,True,False,False,False,False,False,False,False,False,False,Saturday,12,rain,368.0,28.83,10608.28,0.2912,False
2025-12-28,True,False,False,False,False,False,False,False,False,False,Sunday,12,clear,369.0,27.91,10298.98,0.3216,False
2025-12-29,False,False,False,False,False,False,False,False,False,False,Monday,12,rain,225.0,23.77,5347.3,0.2995,False
2025-12-30,False,False,False,False,False,False,False,False,False,False,Tuesday,12,rain,204.0,25.32,5165.4,0.2659,False
2025-12-31,False,False,False,False,False,False,False,False,False,False,Wednesday,12,rain,208.0,26.96,5606.98,0.2428,False
2026-01-01,False,False,False,False,False,False,False,False,False,False,Thursday,1,clear,217.0,29.25,6348.31,0.2964,False
2026-01-02,False,False,False,False,False,False,False,False,False,False,Friday,1,clear,200.0,18.97,3794.84,0.2979,False
2026-01-03,True,False,False,False,False,False,False,False,False,False,Saturday,1,heavy_rain,313.0,26.25,8214.76,0.3147,False
2026-01-04,True,False,False,False,False,False,False,False,False,False,Sunday,1,clear,347.0,29.56,10256.96,0.2788,False
2026-01-05,False,False,False,False,False,False,False,False,False,False,Monday,1,rain,188.0,25.69,4830.35,0.2989,False
2026-01-06,False,False,False,False,False,False,False,False,False,False,Tuesday,1,rain,184.0,27.29,5021.27,0.3053,False
2026-01-07,False,False,False,False,False,False,False,False,False,False,Wednesday,1,clear,207.0,26.85,5557.59,0.283,False
2026-01-08,False,False,False,False,False,False,False,False,False,False,Thursday,1,rain,198.0,25.07,4963.07,0.2865,False
2026-01-09,False,False,False,False,False,False,False,False,False,False,Friday,1,heavy_rain,156.0,24.41,3807.51,0.2996,False
2026-01-10,True,False,False,False,False,False,False,False,False,False,Saturday,1,heavy_rain,296.0,28.16,8334.8,0.3054,False
2026-01-11,True,False,False,False,False,False,False,False,False,False,Sunday,1,clear,338.0,33.29,11250.76,0.2891,False
2026-01-12,False,False,False,False,False,False,False,False,False,False,Monday,1,clear,186.0,23.81,4429.32,0.3105,False
2026-01-13,False,False,False,False,False,False,False,False,False,False,Tuesday,1,clear,228.0,25.8,5883.49,0.281,False
2026-01-14,False,False,False,False,False,False,False,False,False,False,Wednesday,1,rain,203.0,26.58,5395.41,0.2706,False
2026-01-15,False,False,False,False,False,False,False,False,False,False,Thursday,1,rain,199.0,31.35,6239.43,0.3156,False
2026-01-16,False,False,False,False,False,False,False,False,False,False,Friday,1,clear,192.0,25.08,4815.31,0.2847,False
2026-01-17,True,False,False,False,False,False,False,False,False,False,Saturday,1,clear,363.0,32.54,11810.63,0.2793,False
2026-01-18,True,False,False,False,False,False,False,False,False,False,Sunday,1,snow,242.0,33.62,8136.14,0.2968,False
2026-01-19,False,False,False,False,False,False,False,False,False,False,Monday,1,clear,206.0,25.8,5315.18,0.292,False
2026-01-20,False,False,False,False,False,False,False,False,False,False,Tuesday,1,rain,205.0,25.35,5196.91,0.2859,False
2026-01-21,False,False,False,False,False,False,False,False,False,False,Wednesday,1,rain,170.0,24.99,4248.87,0.2966,False
2026-01-22,False,False,False,False,False,False,False,False,False,False,Thursday,1,clear,186.0,25.21,4689.8,0.2938,False
2026-01-23,False,False,False,False,False,False,False,False,False,False,Friday,1,clear,214.0,28.81,6164.62,0.289,False
2026-01-24,True,False,False,False,False,False,False,False,False,False,Saturday,1,clear,353.0,29.82,10524.75,0.2559,False
2026-01-25,True,False,False,False,False,False,False,False,False,False,Sunday,1,snow,240.0,29.83,7159.31,0.3287,False
2026-01-26,False,False,False,False,False,False,False,False,False,False,Monday,1,clear,181.0,22.72,4111.6,0.2954,False
2026-01-27,False,False,False,False,False,False,False,False,False,False,Tuesday,1,clear,209.0,23.15,4838.36,0.3023,False
2026-01-28,False,False,False,False,False,False,False,False,False,False,Wednesday,1,clear,192.0,33.63,6456.26,0.2641,False
2026-01-29,False,False,False,False,False,False,False,False,False,False,Thursday,1,clear,199.0,25.45,5064.76,0.2853,False
2026-01-30,False,False,False,False,False,False,False,False,False,False,Friday,1,rain,175.0,23.69,4146.04,0.2873,False
2026-01-31,True,False,False,False,False,False,False,False,False,False,Saturday,1,clear,333.0,34.43,11466.33,0.3108,False
2026-02-01,True,False,False,False,False,False,False,False,False,False,Sunday,2,rain,350.0,30.0,10499.11,0.2826,False
2026-02-02,False,False,False,False,False,False,False,False,False,False,Monday,2,rain,167.0,27.87,4653.94,0.306,False
2026-02-03,False,False,False,False,False,False,False,False,False,False,Tuesday,2,heavy_rain,161.0,25.57,4117.23,0.2878,False
2026-02-04,False,False,False,False,False,False,False,False,False,False,Wednesday,2,clear,195.0,25.02,4879.78,0.2866,False
2026-02-05,False,False,False,False,False,False,False,False,False,False,Thursday,2,heavy_rain,162.0,25.48,4127.15,0.2938,False
2026-02-06,False,False,False,False,False,False,False,False,False,False,Friday,2,rain,189.0,22.02,4162.68,0.3166,False
2026-02-07,True,False,False,False,False,False,False,False,False,False,Saturday,2,clear,344.0,28.7,9871.29,0.2647,False
2026-02-08,True,False,False,False,False,False,False,False,False,False,Sunday,2,rain,359.0,30.05,10787.49,0.2708,False
2026-02-09,False,False,False,False,False,False,False,False,False,False,Monday,2,heavy_rain,193.0,32.46,6265.68,0.2566,False
2026-02-10,False,False,False,False,False,False,False,False,False,False,Tuesday,2,clear,219.0,26.27,5753.07,0.2723,False
2026-02-11,False,False,False,False,False,False,False,False,False,False,Wednesday,2,heavy_rain,182.0,19.65,3576.01,0.2883,False
2026-02-12,False,False,False,False,False,False,False,False,False,False,Thursday,2,rain,195.0,25.71,5013.14,0.2684,False
2026-02-13,False,False,False,False,False,False,False,False,False,False,Friday,2,rain,168.0,36.12,6068.1,0.2759,False
2026-02-14,True,False,False,False,False,False,False,False,False,False,Saturday,2,snow,250.0,32.18,8044.31,0.2678,False
2026-02-15,True,False,False,False,False,False,False,False,False,False,Sunday,2,clear,339.0,26.31,8919.45,0.2804,False
2026-02-16,False,False,False,False,False,False,False,False,False,False,Monday,2,heavy_rain,194.0,27.91,5414.78,0.3085,False
2026-02-17,False,False,False,False,False,False,False,False,False,False,Tuesday,2,clear,212.0,23.78,5042.42,0.2985,False
2026-02-18,False,False,False,False,False,False,False,False,False,False,Wednesday,2,rain,195.0,22.1,4309.77,0.2993,False
2026-02-19,False,False,False,False,False,False,False,False,False,False,Thursday,2,rain,179.0,24.94,4463.45,0.2806,False
2026-02-20,False,False,False,False,False,False,False,False,False,False,Friday,2,clear,181.0,26.29,4757.97,0.271,False
2026-02-21,True,False,False,False,False,False,False,False,False,False,Saturday,2,rain,346.0,23.16,8015.05,0.2811,False
2026-02-22,True,False,False,False,False,False,False,False,False,False,Sunday,2,clear,343.0,25.26,8665.69,0.2957,False
2026-02-23,False,False,False,False,False,False,False,False,False,False,Monday,2,clear,209.0,26.03,5440.74,0.3033,False
2026-02-24,False,False,False,False,False,False,False,False,False,False,Tuesday,2,clear,228.0,24.76,5644.64,0.3027,False
2026-02-25,False,False,False,False,False,False,False,False,False,False,Wednesday,2,clear,217.0,27.26,5915.74,0.2972,False
2026-02-26,False,False,False,False,False,False,False,False,False,False,Thursday,2,clear,218.0,22.47,4899.22,0.2822,False
2026-02-27,False,False,False,False,False,False,False,False,False,False,Friday,2,clear,206.0,28.33,5835.21,0.2885,False
2026-02-28,True,False,False,False,False,False,False,False,False,False,Saturday,2,rain,348.0,25.16,8755.59,0.2913,False
2026-03-01,True,False,False,False,False,False,False,False,False,False,Sunday,3,rain,312.0,35.32,11019.56,0.2869,False
2026-03-02,False,False,False,False,False,False,False,False,False,False,Monday,3,rain,176.0,21.16,3724.51,0.3302,False
2026-03-03,False,False,False,False,False,False,False,False,False,False,Tuesday,3,clear,200.0,22.81,4561.05,0.2687,False
2026-03-04,False,False,False,False,False,False,False,False,False,False,Wednesday,3,heavy_rain,166.0,27.34,4537.67,0.2917,False
2026-03-05,False,False,False,False,False,False,False,False,False,False,Thursday,3,rain,203.0,31.75,6444.68,0.303,False
2026-03-06,False,False,False,False,False,False,False,False,False,False,Friday,3,clear,198.0,27.0,5346.35,0.2688,False
2026-03-07,True,False,False,False,False,False,False,False,False,False,Saturday,3,clear,368.0,31.03,11417.72,0.2792,False
2026-03-08,True,False,False,False,False,False,False,False,False,False,Sunday,3,rain,337.0,29.06,9793.59,0.2854,False
2026-03-09,False,False,False,False,False,False,False,False,False,False,Monday,3,clear,206.0,22.99,4735.32,0.2908,False
2026-03-10,False,False,False,False,False,False,False,False,False,False,Tuesday,3,rain,209.0,24.51,5123.61,0.2681,False
2026-03-11,False,False,False,False,False,False,False,False,False,False,Wednesday,3,snow,135.0,22.48,3034.93,0.3124,False
2026-03-12,False,False,False,False,False,False,False,False,False,False,Thursday,3,clear,206.0,22.3,4594.1,0.3049,False
2026-03-13,False,False,False,False,False,False,False,False,False,False,Friday,3,clear,215.0,27.28,5866.09,0.2956,False
2026-03-14,True,False,False,False,False,False,False,False,False,False,Saturday,3,snow,267.0,25.34,6766.66,0.2885,False
2026-03-15,True,False,False,False,False,False,False,False,False,False,Sunday,3,rain,342.0,30.13,10305.71,0.2932,False
2026-03-16,False,False,False,False,False,False,False,False,False,False,Monday,3,clear,220.0,22.24,4892.73,0.2798,False
2026-03-17,False,False,False,False,False,False,False,False,False,False,Tuesday,3,heavy_rain,178.0,26.94,4795.56,0.2889,False
2026-03-18,False,False,False,False,False,False,False,False,False,False,Wednesday,3,heavy_rain,168.0,24.52,4119.22,0.3298,False
2026-03-19,False,False,False,False,False,False,False,False,False,False,Thursday,3,rain,183.0,30.78,5632.88,0.2907,False
2026-03-20,False,False,False,False,False,False,False,False,False,False,Friday,3,rain,206.0,27.03,5568.15,0.2718,False
2026-03-21,True,False,False,False,False,False,False,False,False,False,Saturday,3,clear,365.0,33.64,12277.05,0.2892,False
2026-03-22,True,False,False,False,False,False,False,False,False,False,Sunday,3,clear,391.0,26.49,10356.05,0.2715,False
2026-03-23,False,False,False,False,False,False,False,False,False,False,Monday,3,rain,201.0,26.18,5261.33,0.2733,False
2026-03-24,False,False,False,False,False,False,False,False,False,False,Tuesday,3,clear,218.0,23.11,5038.49,0.2769,False
2026-03-25,False,False,False,False,False,False,False,False,False,False,Wednesday,3,rain,191.0,24.74,4725.54,0.2876,False
2026-03-26,False,False,False,False,False,False,False,False,False,False,Thursday,3,rain,187.0,25.19,4711.46,0.3084,False
2026-03-27,False,False,False,False,False,False,False,False,False,False,Friday,3,clear,204.0,23.83,4861.55,0.3022,False
2026-03-28,True,False,False,False,False,False,False,False,False,False,Saturday,3,rain,345.0,25.06,8647.11,0.3043,False
2026-03-29,True,False,False,False,False,False,False,False,False,False,Sunday,3,clear,408.0,24.48,9986.02,0.2763,False
2026-03-30,False,False,False,False,False,False,False,False,False,False,Monday,3,heavy_rain,185.0,19.64,3632.52,0.2921,False
2026-03-31,False,False,False,False,False,False,False,False,False,False,Tuesday,3,clear,187.0,22.9,4283.15,0.3007,False
2026-04-01,False,False,False,False,False,False,False,False,False,False,Wednesday,4,rain,189.0,28.03,5298.31,0.2817,False
2026-04-02,False,False,False,False,False,False,False,False,False,False,Thursday,4,rain,200.0,21.46,4292.37,0.2924,False
2026-04-03,False,False,False,False,False,False,False,False,False,False,Friday,4,clear,195.0,22.06,4302.37,0.3032,False
2026-04-04,True,False,False,False,False,False,False,False,False,False,Saturday,4,rain,359.0,35.95,12907.01,0.2796,False
2026-04-05,True,False,False,False,False,False,False,False,False,False,Sunday,4,rain,359.0,26.87,9645.42,0.2971,False
2026-04-06,False,False,False,False,False,False,False,False,False,False,Monday,4,rain,178.0,27.02,4809.78,0.3177,False
2026-04-07,False,False,False,False,False,False,False,False,False,False,Tuesday,4,rain,204.0,28.08,5728.99,0.2862,False
2026-04-08,False,False,False,False,False,False,False,False,False,False,Wednesday,4,heavy_rain,189.0,28.15,5320.63,0.3087,False
2026-04-09,False,False,False,False,False,False,False,False,False,False,Thursday,4,clear,207.0,21.66,4483.4,0.3039,False
2026-04-10,False,False,False,False,False,False,False,False,False,False,Friday,4,clear,206.0,25.29,5209.53,0.2696,False
2026-04-11,True,False,False,False,False,False,False,False,False,False,Saturday,4,clear,437.0,23.88,10436.26,0.275,False
2026-04-12,True,False,False,False,False,False,False,False,False,False,Sunday,4,rain,390.0,38.89,15168.87,0.2661,False
2026-04-13,False,False,False,False,False,False,False,False,False,False,Monday,4,clear,220.0,21.47,4723.66,0.2814,False
2026-04-14,False,False,False,False,False,False,False,False,False,False,Tuesday,4,clear,213.0,22.93,4883.65,0.292,False
2026-04-15,False,False,False,False,False,False,False,False,False,False,Wednesday,4,clear,210.0,22.95,4819.05,0.3029,False
2026-04-16,False,False,False,False,False,False,False,False,False,False,Thursday,4,rain,188.0,21.73,4084.44,0.3165,False
2026-04-17,False,False,False,False,False,False,False,False,False,False,Friday,4,clear,195.0,30.58,5963.47,0.2921,False
2026-04-18,True,False,False,False,False,False,False,False,False,False,Saturday,4,rain,318.0,38.78,12333.09,0.2797,False
2026-04-19,True,False,False,False,False,False,False,False,False,False,Sunday,4,clear,390.0,27.39,10682.4,0.2596,False
2026-04-20,False,False,False,False,False,False,False,False,False,False,Monday,4,heavy_rain,179.0,22.19,3972.03,0.2994,False
2026-04-21,False,False,False,False,False,False,False,False,False,False,Tuesday,4,clear,215.0,19.88,4273.99,0.2971,False
2026-04-22,False,False,False,False,False,False,False,False,False,False,Wednesday,4,clear,214.0,25.25,5403.38,0.2933,False
2026-04-23,False,False,False,False,False,False,False,False,False,False,Thursday,4,rain,206.0,25.03,5156.48,0.3235,False
2026-04-24,False,False,False,False,False,False,False,False,False,False,Friday,4,heavy_rain,177.0,24.05,4256.02,0.3154,False
2026-04-25,True,False,False,False,False,False,False,False,False,False,Saturday,4,clear,364.0,29.78,10840.18,0.3022,False
2026-04-26,True,False,False,False,False,False,False,False,False,False,Sunday,4,clear,399.0,30.41,12132.92,0.2725,False
2026-04-27,False,False,False,False,False,False,False,False,False,False,Monday,4,rain,190.0,27.03,5135.28,0.2843,False
2026-04-28,False,False,False,False,False,False,False,False,False,False,Tuesday,4,rain,191.0,25.03,4781.14,0.2925,False
2026-04-29,False,False,False,False,False,False,False,False,False,False,Wednesday,4,clear,194.0,22.78,4419.4,0.2843,False
2026-04-30,False,False,False,False,False,False,False,False,False,False,Thursday,4,clear,212.0,28.16,5970.48,0.2949,False
2026-05-01,False,False,False,False,False,False,False,False,False,False,Friday,5,rain,188.0,26.04,4895.35,0.2987,False
2026-05-02,True,False,False,False,False,False,False,False,False,False,Saturday,5,rain,352.0,32.26,11356.32,0.2727,False
2026-05-03,True,False,False,False,False,False,False,False,False,False,Sunday,5,rain,338.0,31.88,10776.8,0.3086,False
2026-05-04,False,False,False,False,False,False,False,False,False,False,Monday,5,clear,207.0,21.92,4537.83,0.2968,False
2026-05-05,False,False,False,False,False,False,False,False,False,False,Tuesday,5,clear,210.0,21.89,4596.72,0.269,False
2026-05-06,False,False,False,False,False,False,False,False,False,False,Wednesday,5,rain,208.0,23.75,4939.25,0.2923,False
2026-05-07,False,False,False,False,False,False,False,False,False,False,Thursday,5,rain,203.0,22.9,4649.67,0.2989,False
2026-05-08,False,False,False,False,False,False,False,False,False,False,Friday,5,rain,205.0,28.47,5835.63,0.3028,False
2026-05-09,True,False,False,False,False,False,False,False,False,False,Saturday,5,clear,400.0,30.25,12099.48,0.2819,False
2026-05-10,True,True,False,False,False,False,False,False,False,True,Sunday,5,clear,734.0,31.08,22798.61,0.2702,False
2026-05-11,False,False,False,False,False,False,False,False,False,False,Monday,5,rain,,,,,True
2026-05-12,False,False,False,False,False,False,False,False,False,False,Tuesday,5,clear,195.0,26.66,5198.54,0.2719,False
2026-05-13,False,False,False,False,False,False,False,False,False,False,Wednesday,5,heavy_rain,163.0,30.03,4894.24,0.2721,False
2026-05-14,False,False,False,False,False,False,False,False,False,False,Thursday,5,clear,188.0,27.51,5171.44,0.3086,False
2026-05-15,False,False,False,False,False,False,False,False,False,False,Friday,5,rain,188.0,26.21,4928.11,0.3111,False
2026-05-16,True,False,False,False,False,False,False,False,False,False,Saturday,5,rain,,,,,True
2026-05-17,True,False,False,False,False,False,False,False,False,False,Sunday,5,clear,379.0,29.4,11143.97,0.312,False
2026-05-18,False,False,False,False,False,False,False,False,False,False,Monday,5,clear,220.0,25.07,5514.87,0.3058,False
2026-05-19,False,False,False,False,False,False,False,False,False,False,Tuesday,5,clear,225.0,23.51,5290.45,0.3014,False
2026-05-20,False,False,False,False,False,False,False,False,False,False,Wednesday,5,clear,234.0,28.29,6619.54,0.2702,False
2026-05-21,False,False,False,False,False,False,False,False,False,False,Thursday,5,clear,206.0,30.16,6213.12,0.3121,False
2026-05-22,False,False,False,False,False,False,False,False,False,False,Friday,5,clear,193.0,25.84,4987.63,0.3008,False
2026-05-23,True,False,False,False,False,False,False,False,False,False,Saturday,5,heavy_rain,345.0,33.93,11705.22,0.2823,False
2026-05-24,True,False,False,False,False,False,False,False,False,False,Sunday,5,clear,356.0,22.89,8150.42,0.2877,False
2026-05-25,False,False,False,False,False,False,False,False,False,False,Monday,5,clear,209.0,25.83,5397.96,0.2944,False
2026-05-26,False,False,False,False,False,False,False,False,False,False,Tuesday,5,clear,230.0,25.88,5951.3,0.2625,False
2026-05-27,False,False,False,False,False,False,False,False,False,False,Wednesday,5,clear,208.0,23.83,4956.2,0.3035,False
2026-05-28,False,False,False,False,False,False,False,False,False,False,Thursday,5,clear,250.0,34.61,8652.65,0.2585,False
2026-05-29,False,False,False,False,False,False,False,False,False,False,Friday,5,clear,210.0,25.79,5416.8,0.296,False
2026-05-30,True,False,False,False,False,False,False,False,False,False,Saturday,5,rain,361.0,27.62,9969.11,0.285,False
2026-05-31,True,False,False,False,False,False,False,False,False,False,Sunday,5,clear,389.0,29.09,11316.2,0.2852,False
2026-06-01,False,False,False,False,False,False,True,True,False,False,Monday,6,heavy_rain,190.0,20.45,3884.63,0.2875,False
2026-06-02,False,False,False,False,False,False,True,True,False,False,Tuesday,6,clear,217.0,23.73,5150.3,0.2895,False
2026-06-03,False,False,False,False,False,False,True,True,False,False,Wednesday,6,clear,232.0,29.26,6787.4,0.3113,False
2026-06-04,False,False,False,False,False,False,True,True,False,False,Thursday,6,rain,228.0,24.11,5497.06,0.3108,False
2026-06-05,False,False,False,False,False,False,True,True,False,False,Friday,6,rain,203.0,23.54,4778.29,0.2993,False
2026-06-06,True,False,True,False,False,False,True,True,False,True,Saturday,6,clear,887.0,31.8,28212.43,0.2496,False
2026-06-07,True,False,False,False,False,False,True,True,False,False,Sunday,6,clear,388.0,34.06,13215.32,0.2966,False
2026-06-08,False,False,False,False,False,False,True,True,False,False,Monday,6,clear,223.0,27.66,6169.09,0.3033,False
2026-06-09,False,False,False,False,False,False,True,True,False,False,Tuesday,6,clear,240.0,24.62,5908.35,0.2753,False
2026-06-10,False,False,False,False,False,False,True,True,False,False,Wednesday,6,clear,226.0,25.26,5709.55,0.2877,False
2026-06-11,False,False,False,False,False,False,True,True,True,False,Thursday,6,clear,290.0,23.61,6846.41,0.2553,False
2026-06-12,False,False,False,False,False,False,True,True,True,False,Friday,6,clear,285.0,23.07,6576.2,0.301,False
2026-06-13,True,False,False,False,False,False,True,True,True,False,Saturday,6,clear,479.0,25.58,12254.72,0.3176,False
2026-06-14,True,False,False,False,False,False,True,True,True,False,Sunday,6,heavy_rain,415.0,26.93,11174.7,0.2907,False
2026-06-15,False,False,False,False,False,False,True,True,True,False,Monday,6,clear,268.0,22.96,6154.37,0.2546,False
2026-06-16,False,False,False,False,False,False,True,False,True,False,Tuesday,6,clear,229.0,21.55,4935.33,0.3022,False
2026-06-17,False,False,False,False,False,False,True,False,True,False,Wednesday,6,clear,247.0,26.69,6593.33,0.2705,False
2026-06-18,False,False,False,False,False,False,True,False,True,False,Thursday,6,clear,230.0,26.74,6150.74,0.2765,False
2026-06-19,False,False,False,False,False,False,True,False,True,False,Friday,6,clear,237.0,31.89,7557.17,0.2882,False
2026-06-20,True,False,False,False,False,False,True,False,True,False,Saturday,6,rain,404.0,26.77,10813.06,0.2943,False
2026-06-21,True,True,False,False,False,False,True,False,True,True,Sunday,6,rain,717.0,30.04,21529.19,0.254,False
2026-06-22,False,False,False,False,False,False,True,False,True,False,Monday,6,rain,244.0,26.99,6586.58,0.2743,False
2026-06-23,False,False,False,False,False,False,True,False,True,False,Tuesday,6,heavy_rain,204.0,25.22,5144.87,0.2938,False
2026-06-24,False,False,False,False,False,False,True,False,True,False,Wednesday,6,heavy_rain,216.0,28.43,6140.71,0.2804,False
2026-06-25,False,False,False,False,False,False,True,False,True,False,Thursday,6,heavy_rain,198.0,28.53,5649.89,0.2725,False
2026-06-26,False,False,False,False,False,False,True,False,True,False,Friday,6,clear,250.0,27.04,6760.46,0.2781,False
2026-06-27,True,False,False,False,False,False,True,False,True,False,Saturday,6,clear,452.0,28.12,12711.99,0.2904,False
2026-06-28,True,False,False,False,False,False,True,False,True,False,Sunday,6,clear,416.0,27.78,11557.36,0.2858,False
2026-06-29,False,False,False,False,False,False,True,False,True,False,Monday,6,clear,245.0,22.06,5405.78,0.2693,False
2026-06-30,False,False,False,False,False,False,True,False,True,False,Tuesday,6,clear,263.0,23.6,6207.67,0.301,False
2026-07-01,False,False,False,False,False,False,True,False,True,False,Wednesday,7,clear,213.0,24.13,5139.69,0.2509,False
2026-07-02,False,False,False,False,False,False,True,False,True,False,Thursday,7,clear,190.0,22.72,4316.69,0.2898,False
2026-07-03,False,False,False,False,False,False,True,False,True,False,Friday,7,clear,204.0,27.41,5591.53,0.2802,False
2026-07-04,True,False,False,False,False,False,True,False,True,False,Saturday,7,clear,431.0,33.48,14429.06,0.2829,False
2026-07-05,True,False,False,False,False,False,True,False,True,False,Sunday,7,clear,393.0,26.01,10220.37,0.3006,False
2026-07-06,False,False,False,False,False,False,True,False,True,False,Monday,7,clear,207.0,26.9,5568.21,0.3065,False
2026-07-07,False,False,False,False,False,False,True,False,True,False,Tuesday,7,rain,193.0,22.97,4432.39,0.2851,False
2026-07-08,False,False,False,False,False,False,True,False,True,False,Wednesday,7,clear,224.0,25.07,5614.75,0.2982,False
2026-07-09,False,False,False,False,False,False,True,False,True,False,Thursday,7,clear,212.0,23.93,5073.79,0.2953,False
2026-07-10,False,False,False,False,False,False,True,False,True,False,Friday,7,clear,198.0,27.95,5533.58,0.2641,False
2026-07-11,True,False,False,False,False,False,True,False,True,False,Saturday,7,clear,371.0,26.73,9917.37,0.3215,False
2026-07-12,True,False,False,False,False,False,True,False,True,False,Sunday,7,clear,363.0,32.74,11885.78,0.266,False
2026-07-13,False,False,False,False,False,False,True,False,True,False,Monday,7,clear,207.0,25.24,5225.62,0.2978,False
2026-07-14,False,False,False,False,False,False,True,False,True,False,Tuesday,7,clear,200.0,24.05,4810.04,0.2996,False
2026-07-15,False,False,False,False,False,False,True,False,True,False,Wednesday,7,clear,216.0,22.37,4831.82,0.2978,False
2026-07-16,False,False,False,False,False,False,True,False,True,False,Thursday,7,rain,199.0,26.8,5333.62,0.2835,False
2026-07-17,False,False,False,False,False,False,True,False,True,False,Friday,7,clear,192.0,28.95,5558.14,0.3021,False
2026-07-18,True,False,False,False,False,False,True,False,True,False,Saturday,7,rain,374.0,29.97,11207.63,0.266,False
2026-07-19,True,False,False,False,False,False,True,False,True,False,Sunday,7,clear,407.0,37.94,15440.8,0.2769,False
